date,open,high,low,close,volume,source,downloaded_at,daily_return_pct,return_3d,return_5d,return_10d,avg_5d_volume,avg_20d_volume,volume_ratio_5d,volume_ratio_20d,volume_state,range_points,range_pct,gap_points,gap_pct,atr_5,atr_14,rolling_volatility_10d,rolling_volatility_30d,sector_close,sector_rs_ratio,sector_zscore,sector_percentile,delivery_pct,delivery_pct_5d,fii_net,dii_net,advance_decline_ratio,net_advances_pct,pct_above_50dma,highs_minus_lows_pct,composite_breadth_score,market_breadth_state
2023-11-20,19731.150390625,19756.44921875,19670.5,19694.0,173800,yfinance:^NSEI,2026-08-05T14:32:28.085569,-0.1883,0.0943,1.383,2.4097,234820.0,211480.0,0.7401,0.8218,dry,85.95,0.4364,-0.65,-0.0033,160.41,141.99,0.2763,0.4784,19694.0,1.0,0.0,0.525,41.45423453413222,46.53846351988254,-1124.5780959402302,544.8544006320436,0.6897,-0.1837,0.78,0.28,0.6033,strengthened
2023-11-21,19770.900390625,19829.099609375,19754.05078125,19783.400390625,195000,yfinance:^NSEI,2026-08-05T14:32:28.085569,0.0632,0.0921,1.7479,1.9146,235960.0,211315.0,0.8264,0.9228,dry,75.05,0.3794,76.9,0.3905,171.5,138.98,0.2613,0.4772,19783.400390625,1.0,0.0,0.525,64.73909820548369,49.85267701436686,438.3846452550063,-1663.5079646358613,1.381,0.16,0.8,0.28,0.68,strengthened
2023-11-22,19784.0,19825.55078125,19703.849609375,19811.849609375,184500,yfinance:^NSEI,2026-08-05T14:32:28.085569,0.1408,0.4057,0.6933,2.0877,214560.0,211740.0,0.8599,0.8714,dry,121.7,0.6143,0.6,0.003,145.91,138.93,0.262,0.4782,19811.849609375,1.0,0.0,0.525,39.951860948002384,48.73947601451687,1396.6614601200113,917.4265313327019,1.0833,0.04,0.76,0.26,0.638,strengthened
2023-11-23,19828.44921875,19875.150390625,19786.75,19802.0,170000,yfinance:^NSEI,2026-08-05T14:32:28.085569,-0.1334,0.5484,0.1862,1.8438,192020.0,208975.0,0.8853,0.8135,dry,88.4,0.4464,16.6,0.0838,113.94,131.95,0.2683,0.4608,19802.0,1.0,0.0,0.525,38.286491097698146,46.27810807007499,-264.84257027188,947.9141863081106,1.0,0.0,0.74,0.36,0.632,strengthened
2023-11-24,19809.599609375,19832.849609375,19768.849609375,19794.69921875,145900,yfinance:^NSEI,2026-08-05T14:32:28.085569,-0.0752,0.0571,0.3188,2.0593,173840.0,201250.0,0.8393,0.725,dry,64.0,0.3233,7.6,0.0384,99.03,126.31,0.2396,0.4574,19794.69921875,1.0,0.0,0.525,57.26488698800054,48.3393143546634,-936.6727112923867,248.98303416043765,0.6667,-0.2,0.8,0.2,0.6,strengthened
2023-11-28,19844.650390625,19916.849609375,19800.0,19889.69921875,229600,yfinance:^NSEI,2026-08-05T14:32:28.085569,0.227,0.3929,0.9937,2.3904,185000.0,202470.0,1.2411,1.134,elevated,116.85,0.5875,49.95,0.2523,106.27,121.29,0.2229,0.4607,19889.69921875,1.0,0.0,0.525,47.90202581722468,49.62887261128189,-325.64519481547325,1306.494715279311,3.1667,0.52,0.84,0.28,0.768,strongly_participatory
2023-11-29,19976.55078125,20104.650390625,19956.30078125,20096.599609375,236200,yfinance:^NSEI,2026-08-05T14:32:28.085569,0.6009,1.4877,1.5831,3.3587,193240.0,205275.0,1.2223,1.1507,elevated,148.35,0.7382,86.85,0.4367,122.24,129.9,0.2536,0.4657,20096.599609375,1.0,0.0,0.525,40.82196502811335,44.84544597580782,-384.88933245994804,545.9922181060911,3.9,0.5918,0.92,0.46,0.8324,strongly_participatory
2023-11-30,20108.5,20158.69921875,20015.849609375,20133.150390625,486600,yfinance:^NSEI,2026-08-05T14:32:28.085569,0.1226,1.7098,1.6218,2.3263,253660.0,219305.0,1.9183,2.2188,spike,142.85,0.7095,11.9,0.0592,126.47,135.61,0.2536,0.4669,20133.150390625,1.0,0.0,0.525,48.60643646554981,46.57636107931731,-729.2471979014249,-526.133172430481,2.125,0.36,0.9,0.54,0.786,strongly_participatory
2023-12-01,20194.099609375,20291.55078125,20183.69921875,20267.900390625,265800,yfinance:^NSEI,2026-08-05T14:32:28.085569,0.3655,1.9015,2.3528,2.5434,272820.0,222890.0,0.9743,1.1925,normal,107.85,0.5321,60.95,0.3027,140.47,140.82,0.2423,0.4728,20267.900390625,1.0,0.0,0.525,42.58270630790311,47.435604121358296,598.4164196096816,-60.25042703876662,1.5789,0.2245,0.96,0.62,0.7909,strongly_participatory
2023-12-04,20601.94921875,20702.650390625,20507.75,20686.80078125,381100,yfinance:^NSEI,2026-08-05T14:32:28.085569,0.4119,2.9368,4.5068,4.8399,319860.0,229665.0,1.1915,1.6594,elevated,194.9,0.9421,334.05,1.6482,214.62,163.17,0.2534,0.46,20686.80078125,1.0,0.0,0.525,41.39602242565991,44.26183120889017,358.59859636139106,-152.63796218027852,9.0,0.8,0.98,0.74,0.926,strongly_participatory
2023-12-05,20808.900390625,20864.05078125,20711.150390625,20855.099609375,421000,yfinance:^NSEI,2026-08-05T14:32:28.085569,0.222,3.5859,4.8538,5.8957,358140.0,241240.0,1.1755,1.7452,elevated,152.9,0.7332,122.1,0.5902,225.64,170.14,0.2234,0.4555,20855.099609375,1.0,0.0,0.525,45.42891326677605,43.767208698800445,2332.4867288289615,958.8086530123771,1.8824,0.3061,0.98,0.52,0.8052,strongly_participatory
2023-12-06,20950.75,20961.94921875,20852.150390625,20937.69921875,359200,yfinance:^NSEI,2026-08-05T14:32:28.085569,-0.0623,3.3047,4.1853,5.8347,382740.0,250165.0,0.9385,1.4359,normal,109.8,0.5244,95.65,0.4586,204.61,160.15,0.2348,0.4556,20937.69921875,1.0,0.0,0.525,51.303451634205,45.863506020018775,2921.3336098665636,-356.74404030682075,1.2727,0.12,0.98,0.52,0.768,strongly_participatory
2023-12-07,20932.400390625,20941.25,20850.80078125,20901.150390625,275000,yfinance:^NSEI,2026-08-05T14:32:28.085569,-0.1493,1.0362,3.8146,5.4982,340420.0,253980.0,0.8078,1.0828,dry,90.45,0.4327,-5.3,-0.0253,194.13,148.88,0.2573,0.3947,20901.150390625,1.0,0.0,0.525,43.4902035775682,44.84025944242245,-1772.8640480783795,-318.4849316553796,1.0833,0.04,0.98,0.3,0.73,strongly_participatory
2023-12-08,20934.099609375,21006.099609375,20862.69921875,20969.400390625,292400,yfinance:^NSEI,2026-08-05T14:32:28.085569,0.1686,0.5481,3.4611,5.8954,345740.0,258850.0,0.8457,1.1296,dry,143.4,0.6839,32.95,0.1576,191.13,149.23,0.2369,0.3589,20969.400390625,1.0,0.0,0.525,41.422236835468546,44.60816554793554,739.8129189913053,771.7157813644387,0.7857,-0.12,0.98,0.36,0.704,strongly_participatory
2023-12-11,20965.30078125,21026.099609375,20923.69921875,20997.099609375,212900,yfinance:^NSEI,2026-08-05T14:32:28.085569,0.1517,0.2837,1.5,6.0744,312100.0,259075.0,0.6822,0.8218,dry,102.4,0.4877,-4.1,-0.0196,124.66,150.4,0.2196,0.3108,20997.099609375,1.0,0.0,0.525,43.94445459703096,45.11785198220976,1453.7261342634506,740.0565340263031,1.7778,0.28,0.94,0.16,0.748,strongly_participatory
2023-12-12,21018.55078125,21037.900390625,20867.150390625,20906.400390625,244900,yfinance:^NSEI,2026-08-05T14:32:28.085569,-0.5336,0.0251,0.246,5.1117,276880.0,263710.0,0.8845,0.9287,dry,170.75,0.8167,21.45,0.1022,123.36,152.95,0.3202,0.3144,20906.400390625,1.0,0.0,0.525,44.23169355505342,44.87840803986522,-20.13056376799178,752.3347436192131,0.6897,-0.1837,0.92,0.22,0.6533,strengthened
2023-12-13,20929.75,20950.0,20769.5,20926.349609375,260300,yfinance:^NSEI,2026-08-05T14:32:28.085569,-0.0162,-0.2053,-0.0542,4.1288,257100.0,267260.0,1.0124,0.974,normal,180.5,0.8625,23.35,0.1117,137.5,157.15,0.2756,0.3052,20926.349609375,1.0,0.0,0.525,49.85639949886109,44.58899761279644,-52.27004044698115,-1694.946352918091,1.7778,0.28,0.96,0.12,0.752,strongly_participatory
2023-12-14,21110.400390625,21210.900390625,21074.44921875,21182.69921875,334400,yfinance:^NSEI,2026-08-05T14:32:28.085569,0.3425,0.8839,1.347,5.213,268980.0,269405.0,1.2432,1.2413,elevated,136.45,0.6442,184.05,0.8795,176.32,171.16,0.2889,0.2658,21182.69921875,1.0,0.0,0.525,36.415325268021405,43.17402195088708,210.03713940839754,-497.41842671767597,3.1667,0.52,0.96,0.42,0.83,strongly_participatory
2023-12-15,21287.44921875,21492.30078125,21235.30078125,21456.650390625,508800,yfinance:^NSEI,2026-08-05T14:32:28.085569,0.7948,2.632,2.3236,5.8652,312260.0,280710.0,1.6294,1.8125,spike,257.0,1.1978,104.75,0.4945,209.56,188.7,0.358,0.2814,21456.650390625,1.0,0.0,0.525,36.740289804987555,42.237632544790884,680.2883822852721,-39.54723637357822,3.1667,0.52,0.96,0.5,0.838,strongly_participatory
2023-12-18,21434.80078125,21482.80078125,21365.349609375,21418.650390625,249700,yfinance:^NSEI,2026-08-05T14:32:28.085569,-0.0753,2.3525,2.0077,3.5378,319620.0,281355.0,0.7812,0.8875,dry,117.45,0.5484,-21.85,-0.1018,212.57,188.36,0.3489,0.2835,21418.650390625,1.0,0.0,0.525,50.487260524784034,43.5461937303415,-963.235822180662,219.16019202878144,0.6129,-0.24,0.98,0.36,0.68,strengthened
2023-12-19,21477.650390625,21505.05078125,21337.75,21453.099609375,249800,yfinance:^NSEI,2026-08-05T14:32:28.085569,-0.1143,1.2765,2.615,2.8674,320600.0,285155.0,0.7792,0.876,dry,167.3,0.7798,59.0,0.2755,211.88,184.96,0.3503,0.2849,21453.099609375,1.0,0.0,0.525,59.80284973559642,46.660424966450094,178.82422569950327,248.95979032313002,1.1739,0.08,0.98,0.28,0.736,strongly_participatory
2023-12-20,21543.5,21593.0,21087.349609375,21150.150390625,363900,yfinance:^NSEI,2026-08-05T14:32:28.085569,-1.8258,-1.4285,1.0695,1.0147,341320.0,293600.0,1.0662,1.2394,normal,505.65,2.3908,90.4,0.4214,276.91,210.88,0.6914,0.4507,21150.150390625,1.0,0.0,0.525,54.86127698561616,47.661400463801115,531.0716826144583,-699.7834675593926,0.087,-0.84,0.96,0.24,0.54,mixed
2023-12-21,21033.94921875,21288.349609375,20976.80078125,21255.05078125,277500,yfinance:^NSEI,2026-08-05T14:32:28.085569,1.0512,-0.7638,0.3416,1.6932,329940.0,298250.0,0.8411,0.9304,dry,311.55,1.4658,-116.2,-0.5494,282.31,221.81,0.7847,0.4871,21255.05078125,1.0,0.0,0.525,46.72049176029258,49.72243376225535,-166.49624944706005,-517.763187802811,2.3333,0.4,0.94,-0.06,0.75,strongly_participatory
2023-12-22,21295.849609375,21390.5,21232.44921875,21349.400390625,284700,yfinance:^NSEI,2026-08-05T14:32:28.085569,0.2515,-0.4834,-0.4998,1.8122,285120.0,303985.0,0.9985,0.9366,normal,158.05,0.7403,40.8,0.1919,252.0,202.05,0.7872,0.4878,21349.400390625,1.0,0.0,0.525,47.84787033677849,51.94394986861354,1060.4754069049109,868.7056580019254,3.5455,0.56,0.94,0.08,0.796,strongly_participatory
2023-12-26,21365.19921875,21477.150390625,21329.44921875,21441.349609375,219500,yfinance:^NSEI,2026-08-05T14:32:28.085569,0.3564,1.3768,0.106,2.1158,279080.0,307665.0,0.7865,0.7134,dry,147.7,0.6889,15.8,0.074,258.05,199.94,0.7942,0.4842,21441.349609375,1.0,0.0,0.525,50.58174848270472,51.96284746019768,525.2062923168107,-887.9774042874168,5.25,0.68,0.94,0.18,0.83,strongly_participatory
2023-12-27,21497.650390625,21675.75,21495.80078125,21654.75,256500,yfinance:^NSEI,2026-08-05T14:32:28.085569,0.7308,1.8805,0.94,3.5795,280420.0,309010.0,0.9147,0.8301,normal,179.95,0.831,56.3,0.2626,271.47,208.84,0.7963,0.4952,21654.75,1.0,0.0,0.525,41.38215245158142,48.27870800339467,-454.28085380793266,-195.76940244245966,4.0,0.6,0.94,0.4,0.836,strongly_participatory
2023-12-28,21715.0,21801.44921875,21678.0,21778.69921875,393100,yfinance:^NSEI,2026-08-05T14:32:28.085569,0.2933,2.0108,2.9718,4.0731,286260.0,316855.0,1.3732,1.2406,elevated,123.45,0.5668,60.25,0.2782,199.68,212.86,0.7952,0.4921,21778.69921875,1.0,0.0,0.525,52.154772113929376,47.737407029057316,180.87724870095033,997.5644134495465,3.1667,0.52,0.94,0.52,0.832,strongly_participatory
2023-12-29,21737.650390625,21770.30078125,21676.900390625,21731.400390625,270900,yfinance:^NSEI,2026-08-05T14:32:28.085569,-0.0288,1.3528,2.2411,2.5903,284940.0,306070.0,0.9507,0.8851,normal,93.4,0.4298,-41.05,-0.1885,157.73,209.89,0.7954,0.4929,21731.400390625,1.0,0.0,0.525,60.26191130402062,50.44569093780292,1192.9416493373553,-1577.6736403745854,0.7241,-0.16,0.94,0.36,0.68,strengthened
2024-01-01,21727.75,21834.349609375,21680.849609375,21741.900390625,154000,yfinance:^NSEI,2026-08-05T14:32:28.085569,0.0651,0.4025,1.8385,1.3294,258800.0,300480.0,0.5951,0.5125,dry,153.5,0.706,-3.65,-0.0168,156.82,213.54,0.7618,0.489,21741.900390625,1.0,0.0,0.525,53.5211519336889,51.58034725718501,990.4280904722739,1010.7527345226945,1.0,0.0,0.94,0.18,0.694,strengthened
2024-01-02,21751.349609375,21755.599609375,21555.650390625,21665.80078125,263700,yfinance:^NSEI,2026-08-05T14:32:28.085569,-0.3933,-0.5184,1.0468,1.1539,267640.0,294610.0,0.9853,0.8951,normal,199.95,0.9229,9.45,0.0435,167.27,215.62,0.7751,0.4964,21665.80078125,1.0,0.0,0.525,44.79023622491331,50.422044805626726,1291.8159072154613,205.49606716522996,0.6129,-0.24,0.96,0.2,0.656,strengthened
2024-01-03,21661.099609375,21677.0,21500.349609375,21517.349609375,311900,yfinance:^NSEI,2026-08-05T14:32:28.085569,-0.6636,-0.985,-0.6345,0.2995,278720.0,289155.0,1.119,1.0787,elevated,176.65,0.821,-4.7,-0.0217,155.72,215.35,0.806,0.513,21517.349609375,1.0,0.0,0.525,49.79273985448334,52.104162286207114,-205.08326392063543,523.3215971056261,0.7857,-0.12,0.96,0.2,0.68,strengthened
2024-01-04,21605.80078125,21685.650390625,21564.55078125,21658.599609375,339200,yfinance:^NSEI,2026-08-05T14:32:28.085569,0.2444,-0.3831,-0.5515,2.404,267940.0,288155.0,1.266,1.1771,elevated,121.1,0.5591,88.45,0.4111,160.04,207.04,0.4957,0.5139,21658.599609375,1.0,0.0,0.525,48.10073920625436,51.2933557046721,736.4439368681258,-1073.0295957902533,1.2727,0.12,0.96,0.3,0.738,strongly_participatory
2024-01-05,21705.75,21749.599609375,21629.19921875,21710.80078125,309300,yfinance:^NSEI,2026-08-05T14:32:28.085569,0.0233,0.2077,-0.0948,2.1442,275620.0,289870.0,1.1222,1.067,elevated,120.4,0.5546,47.15,0.2177,163.76,193.53,0.3935,0.5139,21710.80078125,1.0,0.0,0.525,48.78140878839066,48.99725520154611,-1931.3146599852018,-590.5107136782332,1.0,0.0,0.96,0.22,0.706,strongly_participatory
2024-01-08,21747.599609375,21763.94921875,21492.900390625,21513.0,231500,yfinance:^NSEI,2026-08-05T14:32:28.085569,-1.0787,-0.0202,-1.0528,0.7663,291120.0,286825.0,0.7952,0.8071,dry,271.05,1.2599,36.8,0.1695,187.27,204.5,0.5324,0.5547,21513.0,1.0,0.0,0.525,51.9839863299636,48.68982208080105,1129.1001132966915,1083.4384227978787,0.3514,-0.48,0.96,0.1,0.598,strengthened
2024-01-09,21653.599609375,21724.44921875,21517.849609375,21544.849609375,228600,yfinance:^NSEI,2026-08-05T14:32:28.085569,-0.5022,-0.5252,-0.5583,0.4827,284100.0,287610.0,0.8046,0.7948,dry,206.6,0.9589,140.6,0.6536,189.57,207.65,0.5296,0.5634,21544.849609375,1.0,0.0,0.525,59.609148862360335,51.65360460829046,-1731.4128569290476,-429.94646210790694,1.1739,0.08,0.96,0.14,0.714,strongly_participatory
2024-01-10,21529.30078125,21641.849609375,21448.650390625,21618.69921875,217000,yfinance:^NSEI,2026-08-05T14:32:28.085569,0.4152,-0.4242,0.471,-0.1665,265120.0,286215.0,0.8185,0.7582,dry,193.2,0.8937,-15.55,-0.0722,192.88,185.34,0.4796,0.5666,21618.69921875,1.0,0.0,0.525,55.67416660868165,52.829889959130114,224.2153406040634,742.9124143878835,1.1739,0.08,0.94,0.06,0.698,strengthened
2024-01-11,21688.0,21726.5,21593.75,21647.19921875,212500,yfinance:^NSEI,2026-08-05T14:32:28.085569,-0.1881,0.6238,-0.0526,-0.6038,239780.0,283825.0,0.8862,0.7487,dry,132.75,0.6132,69.3,0.3206,185.77,172.56,0.4522,0.5579,21647.19921875,1.0,0.0,0.525,65.22545966009245,56.25483404989774,-1013.6915393452139,-651.6107314085796,0.9231,-0.04,0.94,0.14,0.682,strengthened
2024-01-12,21773.55078125,21928.25,21715.150390625,21894.55078125,294700,yfinance:^NSEI,2026-08-05T14:32:28.085569,0.5557,1.6231,0.8464,0.7508,236860.0,281840.0,1.2442,1.0456,elevated,213.1,0.9733,126.35,0.5837,217.9,181.35,0.5121,0.5664,21894.55078125,1.0,0.0,0.525,41.8612194968956,54.87079619159873,388.1369570559398,-435.3320334866191,1.5,0.2,0.92,0.14,0.722,strongly_participatory
2024-01-15,22053.150390625,22115.55078125,21963.55078125,22097.44921875,345500,yfinance:^NSEI,2026-08-05T14:32:28.085569,0.2009,2.2145,2.7167,1.6353,259660.0,273675.0,1.3306,1.2624,elevated,152.0,0.6879,158.6,0.7244,207.89,186.59,0.5202,0.5638,22097.44921875,1.0,0.0,0.525,65.51842346574138,57.57768361875428,324.95397935004155,-953.3804929079375,1.6667,0.25,0.92,0.26,0.744,strongly_participatory
2024-01-16,22080.5,22124.150390625,21969.80078125,22032.30078125,292400,yfinance:^NSEI,2026-08-05T14:32:28.085569,-0.2183,1.779,2.2625,1.6916,272420.0,275810.0,1.0733,1.0602,normal,154.35,0.7006,-16.95,-0.0767,196.47,180.87,0.5136,0.5605,22032.30078125,1.0,0.0,0.525,41.53361371715879,53.962576589713976,-865.2461548210313,261.2694004435785,0.4706,-0.36,0.88,0.1,0.59,strengthened
2024-01-17,21647.25,21851.5,21550.44921875,21571.94921875,456000,yfinance:^NSEI,2026-08-05T14:32:28.085569,-0.3479,-1.4734,-0.2162,0.2537,320220.0,286120.0,1.424,1.5937,elevated,301.05,1.3956,-385.05,-1.7477,254.2,204.81,0.4855,0.5624,21571.94921875,1.0,0.0,0.525,41.282225262553794,51.084188320488394,803.0536979033266,98.38952358907389,0.2195,-0.64,0.78,-0.12,0.472,mixed
2024-01-18,21414.19921875,21539.400390625,21285.55078125,21462.25,387300,yfinance:^NSEI,2026-08-05T14:32:28.085569,0.2244,-2.8745,-0.8544,-0.9066,355180.0,287290.0,1.0904,1.3481,normal,253.85,1.1828,-157.75,-0.7313,284.93,217.99,0.484,0.564,21462.25,1.0,0.0,0.525,43.204858836447826,46.68006815575948,-861.4676369216434,73.78167812582329,0.8148,-0.102,0.7,-0.14,0.5456,mixed
2024-01-19,21615.19921875,21670.599609375,21575.0,21622.400390625,343100,yfinance:^NSEI,2026-08-05T14:32:28.085569,0.0333,-1.8605,-1.243,-0.4072,364860.0,290570.0,0.9404,1.1808,normal,95.6,0.4421,152.95,0.7126,270.39,221.91,0.4843,0.5634,21622.400390625,1.0,0.0,0.525,31.008834205521545,44.50959109748466,-1316.4304957203024,420.36285599466515,4.5556,0.64,0.78,0.12,0.752,strongly_participatory
2024-01-23,21716.69921875,21750.25,21192.599609375,21238.80078125,449700,yfinance:^NSEI,2026-08-05T14:32:28.085569,-2.2006,-1.5444,-3.8857,-1.2746,385700.0,298820.0,1.1659,1.5049,elevated,557.65,2.6256,94.3,0.4361,337.72,247.46,0.7789,0.6903,21238.80078125,1.0,0.0,0.525,50.734047806217276,41.55271596557985,21.106000481257897,470.35049190358006,0.2195,-0.64,0.62,0.0,0.42,weakened
2024-01-24,21185.25,21482.349609375,21137.19921875,21453.94921875,407500,yfinance:^NSEI,2026-08-05T14:32:28.085569,1.2683,-0.0387,-2.625,-0.4219,408720.0,308220.0,0.997,1.3221,normal,345.15,1.6088,-53.55,-0.2521,375.88,259.5,0.8958,0.7322,21453.94921875,1.0,0.0,0.525,63.00936671372709,45.84786656489351,1378.2391592003062,-363.4516700469932,5.25,0.68,0.68,-0.1,0.698,strengthened
2024-01-25,21454.599609375,21459.0,21247.05078125,21352.599609375,418100,yfinance:^NSEI,2026-08-05T14:32:28.085569,-0.4754,-1.2478,-1.0168,-1.2309,401140.0,316300.0,1.0423,1.3218,normal,211.95,0.9926,0.65,0.003,321.9,262.61,0.8913,0.7309,21352.599609375,1.0,0.0,0.525,55.6033907054884,48.71209965348043,-243.40798605665753,-404.09775800163976,0.6129,-0.24,0.66,0.02,0.518,mixed
2024-01-29,21433.099609375,21763.25,21429.599609375,21737.599609375,376700,yfinance:^NSEI,2026-08-05T14:32:28.085569,1.4207,2.3485,1.2829,0.4176,399020.0,315480.0,0.9441,1.1941,normal,333.65,1.5349,80.5,0.377,346.75,283.35,1.0134,0.7783,21737.599609375,1.0,0.0,0.525,37.43813434383486,47.55875475495783,-135.7568385230854,-136.92252076333986,3.5455,0.56,0.7,0.2,0.712,strongly_participatory
2024-01-30,21775.75,21813.05078125,21501.80078125,21522.099609375,375100,yfinance:^NSEI,2026-08-05T14:32:28.085569,-1.1648,0.3177,-0.4639,-1.7011,405420.0,320690.0,0.9252,1.1697,normal,311.25,1.4462,38.15,0.1755,367.33,286.22,1.0622,0.804,21522.099609375,1.0,0.0,0.525,62.65167012683483,53.887321939220485,63.37062071760881,615.0873384004707,0.3889,-0.44,0.68,0.14,0.498,mixed
2024-01-31,21487.25,21741.349609375,21448.849609375,21725.69921875,410600,yfinance:^NSEI,2026-08-05T14:32:28.085569,1.1097,1.7473,2.2925,-1.6823,397600.0,333520.0,1.0327,1.2311,normal,292.5,1.3463,-34.85,-0.1619,314.3,292.01,1.13,0.8173,21725.69921875,1.0,0.0,0.525,57.435520965770294,55.227616571131094,292.77642496734967,239.76661817428436,9.0,0.8,0.7,0.06,0.746,strongly_participatory
2024-02-01,21780.650390625,21832.94921875,21658.75,21697.44921875,332500,yfinance:^NSEI,2026-08-05T14:32:28.085569,-0.382,-0.1847,1.135,-1.5198,382600.0,336960.0,0.8691,0.9868,dry,174.2,0.8029,54.95,0.2529,280.11,290.65,1.1341,0.8197,21697.44921875,1.0,0.0,0.525,44.246594783162365,51.475062185018146,389.71879197958594,1429.050168176459,0.7241,-0.16,0.72,0.12,0.568,strengthened
2024-02-02,21812.75,22126.80078125,21805.55078125,21853.80078125,442800,yfinance:^NSEI,2026-08-05T14:32:28.085569,0.1882,1.5412,2.3473,1.3066,387540.0,343505.0,1.1426,1.2891,elevated,321.25,1.47,115.3,0.5314,323.59,311.84,1.1312,0.8207,21853.80078125,1.0,0.0,0.525,34.29492376727298,47.21336879737506,-1848.671922604096,393.4445436761019,3.5455,0.56,0.7,0.26,0.718,strongly_participatory
2024-02-05,21921.05078125,21964.30078125,21726.94921875,21771.69921875,440800,yfinance:^NSEI,2026-08-05T14:32:28.085569,-0.6813,0.2117,0.1569,1.4418,400360.0,348585.0,1.101,1.2645,elevated,237.35,1.0902,67.25,0.3077,288.93,308.71,1.1476,0.7588,21771.69921875,1.0,0.0,0.525,57.902530495787694,51.306248027765626,-984.4114274105708,942.9475671665074,0.4706,-0.36,0.66,0.14,0.506,mixed
2024-02-06,21825.19921875,21951.400390625,21737.55078125,21929.400390625,371000,yfinance:^NSEI,2026-08-05T14:32:28.085569,0.4774,1.069,1.8925,1.4198,399540.0,351670.0,0.9286,1.055,normal,213.85,0.9752,53.5,0.2457,269.45,308.2,1.1613,0.7384,21929.400390625,1.0,0.0,0.525,35.24457872964506,45.82482974832768,2.2027097388043924,588.0878541044881,2.5714,0.44,0.66,0.14,0.666,strengthened
2024-02-07,22045.05078125,22053.30078125,21860.150390625,21930.5,346300,yfinance:^NSEI,2026-08-05T14:32:28.085569,-0.5196,0.351,0.9427,3.2568,386680.0,357410.0,0.8956,0.9689,dry,193.15,0.8807,115.65,0.5274,249.58,310.98,0.9086,0.7422,21930.5,1.0,0.0,0.525,43.20499981636982,42.97872551844758,-654.6727892795732,1259.9520491331796,1.381,0.16,0.72,0.32,0.652,strengthened
2024-02-08,22009.650390625,22011.05078125,21665.30078125,21717.94921875,491100,yfinance:^NSEI,2026-08-05T14:32:28.085569,-1.3253,-0.2469,0.0945,1.2305,418400.0,370535.0,1.1738,1.3254,elevated,345.75,1.592,79.15,0.3609,283.89,301.25,0.9159,0.774,21717.94921875,1.0,0.0,0.525,48.041949597745464,43.73779648136421,223.59749586524578,845.7251717603178,0.5152,-0.32,0.62,0.1,0.494,mixed
2024-02-09,21727.0,21804.44921875,21629.900390625,21782.5,349200,yfinance:^NSEI,2026-08-05T14:32:28.085569,0.2554,-0.6699,-0.3263,2.0133,399680.0,377145.0,0.8737,0.9259,dry,174.55,0.8013,9.05,0.0417,232.93,293.26,0.9149,0.7612,21782.5,1.0,0.0,0.525,48.375844750117935,46.5539806779332,29.543531590352213,583.4714600829863,1.0833,0.04,0.64,0.08,0.572,strengthened
2024-02-12,21800.80078125,21831.69921875,21574.75,21616.05078125,287400,yfinance:^NSEI,2026-08-05T14:32:28.085569,-0.8474,-1.4338,-0.7149,-0.5592,369000.0,380890.0,0.7789,0.7545,dry,256.95,1.1887,18.3,0.084,236.85,296.74,0.7772,0.7687,21616.05078125,1.0,0.0,0.525,39.45903656493925,42.8652818917635,-667.6594983663888,463.94188439686303,0.3889,-0.44,0.62,0.02,0.462,mixed
2024-02-13,21664.30078125,21766.80078125,21543.349609375,21743.25,365800,yfinance:^NSEI,2026-08-05T14:32:28.085569,0.3644,0.1165,-0.8489,1.0276,367960.0,384445.0,0.9941,0.9515,normal,223.45,1.0277,48.25,0.2232,238.77,272.86,0.735,0.7742,21743.25,1.0,0.0,0.525,46.86096411982965,45.18855896980042,618.4152388377469,-420.10403111866117,2.8462,0.48,0.56,0.0,0.62,strengthened
2024-02-14,21578.150390625,21870.849609375,21530.19921875,21840.05078125,359100,yfinance:^NSEI,2026-08-05T14:32:28.085569,1.2137,0.2642,-0.4124,0.5263,370520.0,385125.0,0.9692,0.9324,normal,340.65,1.5598,-165.1,-0.7593,268.27,272.54,0.7551,0.812,21840.05078125,1.0,0.0,0.525,48.962365053695194,46.3400320172655,-2105.258151983712,-850.8660158475857,2.3333,0.4,0.58,0.06,0.618,strengthened
2024-02-15,21906.55078125,21953.849609375,21794.80078125,21910.75,345400,yfinance:^NSEI,2026-08-05T14:32:28.085569,0.0192,1.3633,0.8877,0.9831,341380.0,387775.0,1.0118,0.8907,normal,159.05,0.7259,66.5,0.3045,230.93,268.76,0.7506,0.8104,21910.75,1.0,0.0,0.525,52.115510672469995,47.154744232210405,362.1555997620361,1581.5169648018718,1.0417,0.0204,0.62,0.2,0.5721,strengthened
2024-02-16,22020.30078125,22068.650390625,21968.94921875,22040.69921875,343900,yfinance:^NSEI,2026-08-05T14:32:28.085569,0.0926,1.368,1.1854,0.8552,340320.0,382170.0,1.0105,0.8999,normal,99.7,0.4524,109.55,0.5,227.6,250.71,0.7473,0.8035,22040.69921875,1.0,0.0,0.525,53.69291902471112,48.218159087129045,-378.8411209471955,-158.34190001923685,3.5455,0.56,0.64,0.24,0.692,strengthened
